Name,Nationality,Weight,Frequency
Leticia Alice,Brazil,2,5
Leticia Antonella,Brazil,2,4
Leticia Barbara,Brazil,2,6
Leticia Bianca,Brazil,3,7
Leticia Bruna,Brazil,1,2
Leticia Bárbara,Brazil,3,7
Leticia Camila,Brazil,2,6
Leticia Camilla,Brazil,2,6
Leticia Carol,Brazil,1,2
Leticia Cecilia,Brazil,1,2
Leticia Elisa,Brazil,2,5
Leticia Emma,Brazil,3,8
Leticia Gabriela,Brazil,1,2
Leticia Helena,Brazil,2,4
Leticia Heloisa,Brazil,1,1
Leticia Isabela,Brazil,1,2
Leticia Jessica,Brazil,2,4
Leticia Julia,Brazil,2,4
Leticia Jéssica,Brazil,3,7
Leticia Júlia,Brazil,2,5
Leticia Larissa,Brazil,2,5
Leticia Letícia,Brazil,2,4
Leticia Livia,Brazil,1,2
Leticia Luiza,Brazil,2,3
Leticia Luna,Brazil,2,4
Leticia Luíza,Brazil,3,7
Leticia Manuela,Brazil,2,4
Leticia Melissa,Brazil,3,7
Leticia Mirella,Brazil,1,2
Leticia Natália,Brazil,2,3
Leticia Nicole,Brazil,2,3
Leticia Raiane,Brazil,1,2
Leticia Renata,Brazil,1,2
Leticia Sophia,Brazil,2,3
Leticia Thaís,Brazil,2,5
Leticia Valentina,Brazil,2,3
Leticia Vitória,Brazil,1,2
Leticia Yasmim,Brazil,2,3
Leticia Yasmin,Brazil,1,1
Leticiainha,Brazil,2,4
Letí,Brazil,2,5
Letícia,Brazil,7,50
Letícia Alice,Brazil,2,4
Letícia Aline,Brazil,2,3
Letícia Beatriz,Brazil,2,6
Letícia Bianca,Brazil,1,2
Letícia Bárbara,Brazil,2,5
Letícia Camila,Brazil,2,5
Letícia Carol,Brazil,2,3
Letícia Carolina,Brazil,2,3
Letícia Cecília,Brazil,1,1
Letícia Elisa,Brazil,2,3
Letícia Gabriella,Brazil,1,1
Letícia Helena,Brazil,2,3
Letícia Heloisa,Brazil,2,6
Letícia Heloísa,Brazil,2,5
Letícia Isabella,Brazil,2,3
Letícia Jéssica,Brazil,2,3
Letícia Júlia,Brazil,2,3
Letícia Larissa,Brazil,1,2
Letícia Leticia,Brazil,2,5
Letícia Luiza,Brazil,2,5
Letícia Luna,Brazil,3,8
Letícia Luíza,Brazil,2,6
Letícia Maria,Brazil,3,7
Letícia Mayara,Brazil,2,4
Letícia Natalia,Brazil,2,4
Letícia Natália,Brazil,2,3
Letícia Patricia,Brazil,2,3
Letícia Paula,Brazil,2,4
Letícia Rafaela,Brazil,2,4
Letícia Rayane,Brazil,2,3
Letícia Renata,Brazil,2,5
Letícia Samara,Brazil,2,5
Letícia Sofia,Brazil,2,4
Letícia Thais,Brazil,2,5
Letícia Thaís,Brazil,3,7
Letícia Valentina,Brazil,2,3
Letícia Vitoria,Brazil,2,4
Letícia Vitória,Brazil,2,3
Letícia Yasmin,Brazil,2,6
Letíciainha,Brazil,2,3
Liv,Brazil,2,6
Livi,Brazil,2,3
Livia,Brazil,6,35
Livia Antonella,Brazil,1,2
Livia Barbara,Brazil,1,1
Livia Bianca,Brazil,2,4
Livia Camila,Brazil,2,3
Livia Camilla,Brazil,1,1
Livia Carol,Brazil,1,2
Livia Carolina,Brazil,2,3
Livia Cecilia,Brazil,1,2
Livia Cecília,Brazil,2,4
Livia Evelin,Brazil,2,5
Livia Fernanda,Brazil,2,5
Livia Gabriella,Brazil,1,1
Livia Giovanna,Brazil,2,3
Livia Heloísa,Brazil,2,6
Livia Isabella,Brazil,2,6
Livia Jessica,Brazil,2,5
Livia Julia,Brazil,2,6
Livia Jéssica,Brazil,1,2
Livia Laura,Brazil,2,4
Livia Leticia,Brazil,2,3
Livia Lorena,Brazil,2,3
Livia Maria,Brazil,2,3
Livia Mariana,Brazil,2,3
Livia Mayara,Brazil,1,1
Livia Maysa,Brazil,2,4
Livia Micaela,Brazil,1,2
Livia Milena,Brazil,2,4
Livia Mirella,Brazil,2,4
Livia Natalia,Brazil,3,8
Livia Natália,Brazil,2,6
Livia Raiane,Brazil,2,3
Livia Renata,Brazil,1,1
Livia Samara,Brazil,2,5
Livia Sofia,Brazil,2,5
Livia Sophia,Brazil,2,4
Livia Thaís,Brazil,2,4
Livia Valentina,Brazil,1,2
Livia Victoria,Brazil,1,2
Livia Vitoria,Brazil,1,2
Livia Yasmin,Brazil,2,3
Liviainha,Brazil,2,6
Lor,Brazil,2,5
Lore,Brazil,2,5
Lorena,Brazil,7,45
Lorenainha,Brazil,1,2
Lui,Brazil,2,3
Luiz,Brazil,2,5
Luiza,Brazil,7,44
Luiza Aline,Brazil,2,6
Luiza Barbara,Brazil,2,3
Luiza Bianca,Brazil,2,3
Luiza Bruna,Brazil,1,2
Luiza Camila,Brazil,1,2
Luiza Camilla,Brazil,1,2
Luiza Carol,Brazil,2,5
Luiza Clara,Brazil,1,2
Luiza Emma,Brazil,2,3
Luiza Evelyn,Brazil,2,5
Luiza Gabriela,Brazil,1,2
Luiza Gabriella,Brazil,1,2
Luiza Giovanna,Brazil,2,5
Luiza Helena,Brazil,2,5
Luiza Heloísa,Brazil,2,4
Luiza Isabela,Brazil,2,3
Luiza Isabella,Brazil,2,5
Luiza Larissa,Brazil,2,4
Luiza Laura,Brazil,2,3
Luiza Leticia,Brazil,2,6
Luiza Letícia,Brazil,2,3
Luiza Livia,Brazil,2,4
Luiza Lorena,Brazil,2,6
Luiza Luna,Brazil,2,3
Luiza Luíza,Brazil,1,2
Luiza Lívia,Brazil,2,3
Luiza Mariana,Brazil,2,4
Luiza Maysa,Brazil,1,2
Luiza Micaela,Brazil,2,6
Luiza Milena,Brazil,2,4
Luiza Natália,Brazil,2,5
Luiza Rafaela,Brazil,1,1
Luiza Renata,Brazil,2,4
Luiza Sofia,Brazil,1,2
Luiza Sophia,Brazil,2,6
Luiza Thais,Brazil,1,1
Luiza Thaís,Brazil,2,5
Luiza Victoria,Brazil,1,2
Luiza Yasmim,Brazil,3,10
Luizainha,Brazil,3,11
Lun,Brazil,3,8
Luna,Brazil,6,36
Luna Agatha,Brazil,2,3
Luna Alice,Brazil,1,2
Luna Amanda,Brazil,2,5
Luna Antonella,Brazil,1,1
Luna Bianca,Brazil,2,3
Luna Bárbara,Brazil,1,2
Luna Camila,Brazil,1,2
Luna Camilla,Brazil,2,4
Luna Carol,Brazil,2,3
Luna Cecilia,Brazil,2,6
Luna Clara,Brazil,2,4
Luna Elisa,Brazil,2,4
Luna Emma,Brazil,2,3
Luna Gabriella,Brazil,2,4
Luna Helena,Brazil,2,4
Luna Heloisa,Brazil,1,2
Luna Isabela,Brazil,2,4
Luna Jéssica,Brazil,2,4
Luna Júlia,Brazil,2,4
Luna Larissa,Brazil,2,5
Luna Letícia,Brazil,2,5
Luna Luiza,Brazil,2,4
Luna Lívia,Brazil,1,2
Luna Mariana,Brazil,1,1
Luna Mayara,Brazil,2,5
Luna Maysa,Brazil,2,4
Luna Micaela,Brazil,1,2
Luna Milena,Brazil,1,1
Luna Natália,Brazil,2,4
Luna Paula,Brazil,2,6
Luna Rafaela,Brazil,2,3
Luna Rayane,Brazil,2,5
Luna Renata,Brazil,1,2
Luna Sofia,Brazil,2,6
Luna Victoria,Brazil,2,4
Luna Vitoria,Brazil,1,1
Luna Vitória,Brazil,1,2
Luna Yasmim,Brazil,2,4
Luna Yasmin,Brazil,1,1
Lunainha,Brazil,2,6
Luí,Brazil,1,2
Luíz,Brazil,2,6
Luíza,Brazil,7,51
Luíza Aline,Brazil,2,3
Luíza Amanda,Brazil,2,6
Luíza Antonella,Brazil,2,5
Luíza Barbara,Brazil,2,5
Luíza Beatriz,Brazil,2,4
Luíza Bianca,Brazil,2,5
Luíza Bruna,Brazil,2,3
Luíza Bárbara,Brazil,2,5
Luíza Camilla,Brazil,1,2
Luíza Carolina,Brazil,2,4
Luíza Cecília,Brazil,2,3
Luíza Clara,Brazil,2,4
Luíza Daniele,Brazil,2,4
Luíza Evelin,Brazil,2,4
Luíza Fernanda,Brazil,2,4
Luíza Gabriela,Brazil,2,3
Luíza Gabriella,Brazil,1,2
Luíza Giovanna,Brazil,2,3
Luíza Jessica,Brazil,1,2
Luíza Jéssica,Brazil,3,7
Luíza Júlia,Brazil,2,4
Luíza Larissa,Brazil,1,2
Luíza Letícia,Brazil,2,5
Luíza Livia,Brazil,2,3
Luíza Lorena,Brazil,1,2
Luíza Luna,Brazil,2,3
Luíza Manuela,Brazil,2,5
Luíza Maria,Brazil,2,3
Luíza Mariana,Brazil,3,8
Luíza Melissa,Brazil,2,4
Luíza Micaela,Brazil,2,4
Luíza Natália,Brazil,2,4
Luíza Nicole,Brazil,2,5
Luíza Patricia,Brazil,2,6
Luíza Patrícia,Brazil,2,6
Luíza Rayane,Brazil,2,3
Luíza Vitoria,Brazil,2,3
Luíza Vitória,Brazil,2,3
Luíza Yasmim,Brazil,2,6
Luíza Yasmin,Brazil,2,4
Luízainha,Brazil,3,7
Lív,Brazil,2,6
Lívi,Brazil,2,5
Lívia,Brazil,6,42
Líviainha,Brazil,2,5
Man,Brazil,2,3
Manu,Brazil,2,4
Manuela,Brazil,6,41
Manuelainha,Brazil,2,4
Mar,Brazil,2,6
Mari,Brazil,2,3
Maria,Brazil,7,47
Mariainha,Brazil,2,6
Mariana,Brazil,5,30
Marianainha,Brazil,2,3
May,Brazil,2,5
Maya,Brazil,2,6
Mayara,Brazil,6,36
Mayarainha,Brazil,2,4
Mays,Brazil,2,5
Maysa,Brazil,6,37
Maysainha,Brazil,2,6
Mel,Brazil,2,6
Meli,Brazil,2,6
Melissa,Brazil,6,41
Melissa Agatha,Brazil,2,4
Melissa Alice,Brazil,2,3
Melissa Ana,Brazil,2,6
Melissa Antonella,Brazil,2,4
Melissa Bruna,Brazil,1,2
Melissa Bárbara,Brazil,2,3
Melissa Carol,Brazil,2,4
Melissa Carolina,Brazil,2,6
Melissa Evelin,Brazil,1,2
Melissa Fernanda,Brazil,2,6
Melissa Gabriela,Brazil,2,5
Melissa Giovanna,Brazil,2,3
Melissa Helena,Brazil,2,3
Melissa Heloisa,Brazil,2,5
Melissa Heloísa,Brazil,2,5
Melissa Jessica,Brazil,3,7
Melissa Julia,Brazil,2,3
Melissa Júlia,Brazil,2,3
Melissa Larissa,Brazil,2,5
Melissa Laura,Brazil,2,3
Melissa Leticia,Brazil,2,4
Melissa Letícia,Brazil,3,8
Melissa Livia,Brazil,2,3
Melissa Luíza,Brazil,2,6
Melissa Lívia,Brazil,2,5
Melissa Maria,Brazil,1,1
Melissa Mariana,Brazil,2,3
Melissa Maysa,Brazil,2,4
Melissa Micaela,Brazil,3,7
Melissa Milena,Brazil,2,4
Melissa Natalia,Brazil,1,1
Melissa Natália,Brazil,2,5
Melissa Patricia,Brazil,2,4
Melissa Raiane,Brazil,3,7
Melissa Rayane,Brazil,1,2
Melissa Renata,Brazil,2,5
Melissa Samara,Brazil,2,3
Melissa Thais,Brazil,1,2
Melissa Valentina,Brazil,2,5
Melissa Yasmim,Brazil,2,5
Melissainha,Brazil,2,6
Mic,Brazil,2,5
Mica,Brazil,2,4
Micaela,Brazil,7,49
Micaelainha,Brazil,1,2
Mil,Brazil,2,3
Mile,Brazil,2,5
Milena,Brazil,6,37
Milena Agatha,Brazil,2,6
Milena Amanda,Brazil,1,2
Milena Ana,Brazil,2,6
Milena Bianca,Brazil,2,3
Milena Bruna,Brazil,2,5
Milena Bárbara,Brazil,2,5
Milena Camila,Brazil,2,4
Milena Carol,Brazil,2,3
Milena Carolina,Brazil,2,3
Milena Cecília,Brazil,2,6
Milena Elisa,Brazil,2,6
Milena Evelin,Brazil,2,3
Milena Evelyn,Brazil,2,4
Milena Fernanda,Brazil,2,4
Milena Giovanna,Brazil,1,1
Milena Heloisa,Brazil,2,5
Milena Jéssica,Brazil,2,4
Milena Júlia,Brazil,2,3
Milena Larissa,Brazil,2,5
Milena Leticia,Brazil,2,3
Milena Letícia,Brazil,1,2
Milena Lorena,Brazil,2,3
Milena Luíza,Brazil,2,6
Milena Lívia,Brazil,2,4
Milena Maysa,Brazil,2,6
Milena Melissa,Brazil,2,3
Milena Micaela,Brazil,2,6
Milena Mirella,Brazil,3,8
Milena Natália,Brazil,1,2
Milena Patricia,Brazil,1,1
Milena Paula,Brazil,2,3
Milena Rafaela,Brazil,2,3
Milena Renata,Brazil,1,2
Milena Sophia,Brazil,1,2
Milena Thais,Brazil,1,1
Milena Victoria,Brazil,1,1
Milena Vitória,Brazil,1,2
Milena Yasmim,Brazil,1,2
Milena Yasmin,Brazil,1,2
Milenainha,Brazil,2,4
Mir,Brazil,2,4
Mire,Brazil,2,4
Mirella,Brazil,6,40
Mirellainha,Brazil,2,3
Nat,Brazil,3,7
Nata,Brazil,1,2
Natalia,Brazil,6,37
Natalia Agatha,Brazil,1,2
Natalia Aline,Brazil,2,5
Natalia Amanda,Brazil,2,5
Natalia Ana,Brazil,1,2
Natalia Barbara,Brazil,2,3
Natalia Beatriz,Brazil,1,2
Natalia Bárbara,Brazil,2,4
Natalia Camilla,Brazil,3,7
Natalia Carolina,Brazil,1,1
Natalia Cecilia,Brazil,2,4
Natalia Cecília,Brazil,2,4
Natalia Clara,Brazil,2,4
Natalia Daniele,Brazil,1,2
Natalia Evelin,Brazil,2,5
Natalia Fernanda,Brazil,2,6
Natalia Gabriela,Brazil,1,2
Natalia Gabriella,Brazil,2,3
Natalia Giovanna,Brazil,2,4
Natalia Helena,Brazil,2,3
Natalia Heloisa,Brazil,2,5
Natalia Heloísa,Brazil,1,2
Natalia Jessica,Brazil,2,5
Natalia Julia,Brazil,2,5
Natalia Jéssica,Brazil,2,5
Natalia Júlia,Brazil,2,4
Natalia Letícia,Brazil,2,6
Natalia Livia,Brazil,2,6
Natalia Lorena,Brazil,2,4
Natalia Lívia,Brazil,2,6
Natalia Melissa,Brazil,2,4
Natalia Micaela,Brazil,1,1
Natalia Milena,Brazil,1,2
Natalia Mirella,Brazil,2,5
Natalia Nicole,Brazil,3,8
Natalia Paula,Brazil,2,4
Natalia Rafaela,Brazil,2,4
Natalia Samara,Brazil,2,5
Natalia Valentina,Brazil,1,1
Natalia Yasmim,Brazil,2,4
Natalia Yasmin,Brazil,2,4
Nataliainha,Brazil,2,5
Natá,Brazil,3,9
Natália,Brazil,7,49
Natália Alice,Brazil,2,6
Natália Aline,Brazil,2,5
Natália Amanda,Brazil,3,7
Natália Beatriz,Brazil,2,4
Natália Bianca,Brazil,2,6
Natália Camilla,Brazil,2,4
Natália Carolina,Brazil,3,10
Natália Cecilia,Brazil,1,1
Natália Cecília,Brazil,3,8
Natália Daniele,Brazil,2,4
Natália Emma,Brazil,2,3
Natália Evelyn,Brazil,3,7
Natália Fernanda,Brazil,1,1
Natália Giovanna,Brazil,2,3
Natália Helena,Brazil,2,4
Natália Heloisa,Brazil,2,5
Natália Heloísa,Brazil,2,4
Natália Isabella,Brazil,2,6
Natália Jessica,Brazil,3,12
Natália Julia,Brazil,2,4
Natália Júlia,Brazil,1,2
Natália Larissa,Brazil,1,1
Natália Letícia,Brazil,2,5
Natália Luiza,Brazil,2,5
Natália Luna,Brazil,1,2
Natália Lívia,Brazil,2,5
Natália Manuela,Brazil,2,4
Natália Mariana,Brazil,2,3
Natália Mayara,Brazil,2,4
Natália Maysa,Brazil,2,4
Natália Micaela,Brazil,2,5
Natália Milena,Brazil,2,5
Natália Natalia,Brazil,2,6
Natália Patricia,Brazil,2,3
Natália Patrícia,Brazil,2,5
Natália Rafaela,Brazil,3,8
Natália Rayane,Brazil,2,4
Natália Samara,Brazil,2,6
Natália Thais,Brazil,2,3
Natália Thaís,Brazil,1,1
Natáliainha,Brazil,2,6
Nic,Brazil,2,5
Nico,Brazil,2,3
Nicole,Brazil,6,42
Nicole Agatha,Brazil,2,4
Nicole Aline,Brazil,2,3
Nicole Amanda,Brazil,2,5
Nicole Ana,Brazil,1,2
Nicole Beatriz,Brazil,2,3
Nicole Bianca,Brazil,2,4
Nicole Bruna,Brazil,3,7
Nicole Bárbara,Brazil,2,5
Nicole Camila,Brazil,2,6
Nicole Carolina,Brazil,1,2
Nicole Cecília,Brazil,2,3
Nicole Daniele,Brazil,1,2
Nicole Elisa,Brazil,1,1
Nicole Emma,Brazil,2,5
Nicole Evelyn,Brazil,1,2
Nicole Gabriella,Brazil,3,7
Nicole Giovanna,Brazil,3,9
Nicole Helena,Brazil,2,4
Nicole Heloísa,Brazil,1,2
Nicole Isabela,Brazil,1,2
Nicole Jessica,Brazil,2,4
Nicole Júlia,Brazil,2,4
Nicole Larissa,Brazil,2,4
Nicole Laura,Brazil,3,7
Nicole Leticia,Brazil,2,4
Nicole Letícia,Brazil,1,1
Nicole Livia,Brazil,2,5
Nicole Luna,Brazil,2,3
Nicole Luíza,Brazil,2,3
Nicole Lívia,Brazil,1,1
Nicole Maysa,Brazil,1,2
Nicole Melissa,Brazil,1,1
Nicole Micaela,Brazil,2,4
Nicole Milena,Brazil,1,2
Nicole Patricia,Brazil,1,2
Nicole Raiane,Brazil,2,4
Nicole Rayane,Brazil,2,3
Nicole Victoria,Brazil,2,4
Nicole Vitória,Brazil,2,5
Nicole Yasmim,Brazil,1,2
Nicoleinha,Brazil,2,3
Pat,Brazil,2,4
Patr,Brazil,2,4
Patricia,Brazil,6,42
Patriciainha,Brazil,3,8
Patrícia,Brazil,7,49
Patríciainha,Brazil,2,3
Pau,Brazil,2,4
Paul,Brazil,2,3
Paula,Brazil,6,31
Paulainha,Brazil,2,4
Raf,Brazil,2,3
Rafa,Brazil,3,7
Rafaela,Brazil,6,38
Rafaela Alice,Brazil,1,2
Rafaela Amanda,Brazil,2,3
Rafaela Antonella,Brazil,2,4
Rafaela Barbara,Brazil,2,5
Rafaela Beatriz,Brazil,1,2
Rafaela Bruna,Brazil,1,2
Rafaela Bárbara,Brazil,3,7
Rafaela Camilla,Brazil,2,3
Rafaela Carol,Brazil,2,6
Rafaela Daniele,Brazil,2,3
Rafaela Evelyn,Brazil,3,7
Rafaela Gabriella,Brazil,2,3
Rafaela Isabela,Brazil,1,1
Rafaela Jessica,Brazil,2,4
Rafaela Laura,Brazil,2,3
Rafaela Leticia,Brazil,2,3
Rafaela Letícia,Brazil,2,4
Rafaela Livia,Brazil,2,3
Rafaela Lorena,Brazil,2,4
Rafaela Luiza,Brazil,2,3
Rafaela Luna,Brazil,1,2
Rafaela Luíza,Brazil,1,2
Rafaela Lívia,Brazil,1,1
Rafaela Maria,Brazil,1,1
Rafaela Mayara,Brazil,2,4
Rafaela Milena,Brazil,2,3
Rafaela Nicole,Brazil,1,2
Rafaela Paula,Brazil,2,3
Rafaela Rayane,Brazil,2,3
Rafaela Renata,Brazil,2,4
Rafaela Samara,Brazil,2,4
Rafaela Sofia,Brazil,2,4
Rafaela Sophia,Brazil,1,1
Rafaela Thais,Brazil,2,5
Rafaela Thaís,Brazil,2,3
Rafaela Valentina,Brazil,2,4
Rafaela Victoria,Brazil,2,4
Rafaela Vitória,Brazil,2,5
Rafaela Yasmim,Brazil,2,5
Rafaela Yasmin,Brazil,2,4
Rafaelainha,Brazil,2,3
Rai,Brazil,2,4
Raia,Brazil,2,4
Raiane,Brazil,6,38
Raiane Alice,Brazil,2,6
Raiane Amanda,Brazil,2,5
Raiane Antonella,Brazil,2,3
Raiane Barbara,Brazil,2,4
Raiane Beatriz,Brazil,1,1
Raiane Bruna,Brazil,1,2
Raiane Bárbara,Brazil,2,4
Raiane Camilla,Brazil,2,5
Raiane Cecilia,Brazil,1,2
Raiane Daniele,Brazil,2,6
Raiane Evelyn,Brazil,2,3
Raiane Fernanda,Brazil,2,3
Raiane Giovanna,Brazil,2,5
Raiane Jessica,Brazil,2,4
Raiane Julia,Brazil,2,5
Raiane Júlia,Brazil,2,5
Raiane Laura,Brazil,1,2
Raiane Leticia,Brazil,2,3
Raiane Livia,Brazil,2,3
Raiane Lorena,Brazil,1,2
Raiane Luna,Brazil,2,3
Raiane Luíza,Brazil,1,1
Raiane Lívia,Brazil,1,2
Raiane Mariana,Brazil,2,3
Raiane Mayara,Brazil,1,2
Raiane Micaela,Brazil,1,1
Raiane Milena,Brazil,2,3
Raiane Mirella,Brazil,1,2
Raiane Natalia,Brazil,3,7
Raiane Patricia,Brazil,1,2
Raiane Patrícia,Brazil,2,5
Raiane Renata,Brazil,2,6
Raiane Samara,Brazil,2,3
Raiane Sofia,Brazil,1,2
Raiane Sophia,Brazil,2,4
Raiane Victoria,Brazil,2,3
Raiane Vitoria,Brazil,2,5
Raiane Vitória,Brazil,2,3
Raiane Yasmin,Brazil,2,6
Raianeinha,Brazil,2,5
Ray,Brazil,1,2
Raya,Brazil,3,8
Rayane,Brazil,7,45
Rayane Alice,Brazil,1,2
Rayane Ana,Brazil,3,7
Rayane Barbara,Brazil,1,1
Rayane Bianca,Brazil,2,3
Rayane Bruna,Brazil,2,3
Rayane Camilla,Brazil,2,3
Rayane Carol,Brazil,1,2
Rayane Carolina,Brazil,1,1
Rayane Daniele,Brazil,2,3
Rayane Elisa,Brazil,2,4
Rayane Evelin,Brazil,3,7
Rayane Evelyn,Brazil,2,5
Rayane Fernanda,Brazil,2,5
Rayane Giovanna,Brazil,2,3
Rayane Helena,Brazil,2,5
Rayane Isabella,Brazil,2,4
Rayane Jessica,Brazil,2,4
Rayane Julia,Brazil,2,4
Rayane Jéssica,Brazil,1,2
Rayane Júlia,Brazil,3,8
Rayane Laura,Brazil,2,4
Rayane Leticia,Brazil,1,2
Rayane Lorena,Brazil,2,5
Rayane Luiza,Brazil,2,6
Rayane Luna,Brazil,1,2
Rayane Luíza,Brazil,2,3
Rayane Manuela,Brazil,2,4
Rayane Mayara,Brazil,2,6
Rayane Milena,Brazil,1,2
Rayane Natália,Brazil,2,4
Rayane Nicole,Brazil,1,1
Rayane Patricia,Brazil,1,2
Rayane Paula,Brazil,2,4
Rayane Raiane,Brazil,2,3
Rayane Sophia,Brazil,1,2
Rayane Thais,Brazil,2,4
Rayane Thaís,Brazil,2,4
Rayane Victoria,Brazil,2,3
Rayane Vitória,Brazil,2,3
Rayaneinha,Brazil,2,4
Ren,Brazil,2,6
Rena,Brazil,2,5
Renata,Brazil,6,41
Renatainha,Brazil,3,7
Sam,Brazil,2,6
Sama,Brazil,2,6
Samara,Brazil,6,33
Samarainha,Brazil,2,3
Sof,Brazil,2,6
Sofi,Brazil,2,6
Sofia,Brazil,6,39
Sofia Alice,Brazil,2,4
Sofia Aline,Brazil,2,3
Sofia Antonella,Brazil,2,4
Sofia Barbara,Brazil,2,3
Sofia Beatriz,Brazil,2,4
Sofia Bianca,Brazil,1,2
Sofia Bárbara,Brazil,1,2
Sofia Carol,Brazil,1,1
Sofia Cecilia,Brazil,2,4
Sofia Daniele,Brazil,2,3
Sofia Elisa,Brazil,2,3
Sofia Emma,Brazil,2,5
Sofia Evelyn,Brazil,2,4
Sofia Gabriela,Brazil,1,2
Sofia Gabriella,Brazil,2,6
Sofia Jessica,Brazil,2,4
Sofia Jéssica,Brazil,1,1
Sofia Júlia,Brazil,2,4
Sofia Larissa,Brazil,2,4
Sofia Laura,Brazil,2,3
Sofia Letícia,Brazil,2,6
Sofia Livia,Brazil,2,6
Sofia Lorena,Brazil,2,6
Sofia Luna,Brazil,1,2
Sofia Luíza,Brazil,2,6
Sofia Manuela,Brazil,2,5
Sofia Maria,Brazil,2,3
Sofia Mariana,Brazil,2,4
Sofia Mayara,Brazil,2,4
Sofia Maysa,Brazil,1,2
Sofia Milena,Brazil,2,3
Sofia Mirella,Brazil,2,3
Sofia Patricia,Brazil,1,2
Sofia Patrícia,Brazil,2,3
Sofia Paula,Brazil,2,5
Sofia Samara,Brazil,2,3
Sofia Thais,Brazil,2,4
Sofia Valentina,Brazil,2,4
Sofia Yasmim,Brazil,1,1
Sofiainha,Brazil,2,4
Sop,Brazil,2,5
Soph,Brazil,2,6
Sophia,Brazil,6,36
Sophiainha,Brazil,2,3
Tha,Brazil,2,6
Thai,Brazil,2,4
Thaii,Brazil,2,5
Thaiie,Brazil,2,3
Thais,Brazil,6,36
Thaisinha,Brazil,2,6
Thaiy,Brazil,2,5
Thaí,Brazil,3,7
Thaíi,Brazil,2,5
Thaíie,Brazil,2,5
Thaís,Brazil,7,48
Thaís Alice,Brazil,3,9
Thaís Barbara,Brazil,1,2
Thaís Beatriz,Brazil,1,2
Thaís Bianca,Brazil,3,9
Thaís Bárbara,Brazil,2,3
Thaís Cecilia,Brazil,1,2
Thaís Cecília,Brazil,2,6
Thaís Clara,Brazil,1,2
Thaís Elisa,Brazil,2,4
Thaís Evelin,Brazil,2,5
Thaís Fernanda,Brazil,2,4
Thaís Gabriella,Brazil,2,5
Thaís Giovanna,Brazil,2,4
Thaís Heloisa,Brazil,2,6
Thaís Isabela,Brazil,2,3
Thaís Jessica,Brazil,2,4
Thaís Júlia,Brazil,2,5
Thaís Laura,Brazil,2,6
Thaís Leticia,Brazil,2,3
Thaís Letícia,Brazil,2,5
Thaís Lorena,Brazil,2,6
Thaís Luiza,Brazil,2,5
Thaís Luíza,Brazil,3,9
Thaís Lívia,Brazil,2,4
Thaís Manuela,Brazil,2,3
Thaís Maria,Brazil,2,5
Thaís Mariana,Brazil,1,2
Thaís Mayara,Brazil,2,4
Thaís Melissa,Brazil,2,3
Thaís Micaela,Brazil,1,1
Thaís Natalia,Brazil,3,7
Thaís Natália,Brazil,2,3
Thaís Nicole,Brazil,2,6
Thaís Paula,Brazil,2,3
Thaís Raiane,Brazil,2,3
Thaís Samara,Brazil,2,4
Thaís Sofia,Brazil,2,4
Thaís Valentina,Brazil,2,4
Thaís Victoria,Brazil,2,6
Thaís Vitoria,Brazil,2,4
Thaísinha,Brazil,2,6
Thaíy,Brazil,2,6
Val,Brazil,3,8
Vale,Brazil,2,5
Valentina,Brazil,6,34
Valentinainha,Brazil,2,5
Vic,Brazil,1,2
Vict,Brazil,2,5
Victoria,Brazil,6,39
Victoria Agatha,Brazil,1,2
Victoria Alice,Brazil,2,5
Victoria Amanda,Brazil,1,1
Victoria Antonella,Brazil,2,4
Victoria Barbara,Brazil,3,7
Victoria Beatriz,Brazil,2,5
Victoria Bruna,Brazil,2,4
Victoria Bárbara,Brazil,1,1
Victoria Camila,Brazil,2,6
Victoria Camilla,Brazil,2,4
Victoria Cecilia,Brazil,2,3
Victoria Cecília,Brazil,2,4
Victoria Daniele,Brazil,2,5
Victoria Evelin,Brazil,2,4
Victoria Gabriela,Brazil,1,2
Victoria Heloisa,Brazil,2,6
Victoria Heloísa,Brazil,2,4
Victoria Isabela,Brazil,1,2
Victoria Isabella,Brazil,2,3
Victoria Julia,Brazil,2,4
Victoria Jéssica,Brazil,1,2
Victoria Larissa,Brazil,2,3
Victoria Laura,Brazil,2,3
Victoria Livia,Brazil,1,2
Victoria Luiza,Brazil,3,8
Victoria Luna,Brazil,2,6
Victoria Lívia,Brazil,2,4
Victoria Manuela,Brazil,1,2
Victoria Mayara,Brazil,2,3
Victoria Melissa,Brazil,2,5
Victoria Micaela,Brazil,2,6
Victoria Milena,Brazil,1,2
Victoria Mirella,Brazil,2,5
Victoria Natália,Brazil,3,7
Victoria Nicole,Brazil,2,3
Victoria Paula,Brazil,1,2
Victoria Rafaela,Brazil,2,4
Victoria Thais,Brazil,2,6
Victoria Valentina,Brazil,2,3
Victoria Yasmin,Brazil,2,4
Victoriainha,Brazil,2,4
Vit,Brazil,2,6
Vito,Brazil,3,9
Vitoria,Brazil,6,42
Vitoria Alice,Brazil,2,3
Vitoria Ana,Brazil,1,1
Vitoria Camilla,Brazil,2,3
Vitoria Carolina,Brazil,1,1
Vitoria Clara,Brazil,1,2
Vitoria Daniele,Brazil,2,3
Vitoria Emma,Brazil,2,3
Vitoria Fernanda,Brazil,2,3
