Name,Nationality,Weight,Frequency
Adèl,France,3,7
Adèle,France,2,6
Adèlette,France,1,2
Adèou,France,2,5
Ae,France,1,2
Aga,France,2,5
Agaou,France,3,9
Agat,France,7,52
Agatette,France,1,2
Agathe,France,2,6
Ah,France,1,1
Ai,France,2,6
Aic,France,2,5
Aich,France,2,3
Aicha,France,8,60
Aichette,France,2,6
Aicou,France,2,4
Al,France,2,6
Ale,France,1,2
Aleette,France,2,3
Aleou,France,3,9
Alex,France,7,54
Alexandre,France,2,3
Alexette,France,2,5
Ali,France,3,7
Alic,France,2,4
Alice,France,3,8
Alicette,France,2,4
Aliette,France,2,6
Aliou,France,2,5
Am,France,2,6
Ama,France,2,6
Aman,France,2,3
Amand,France,7,50
Amandine,France,2,3
Amanette,France,2,6
Amaou,France,2,5
Ame,France,1,2
Amel,France,3,8
Amelette,France,2,3
Amelie,France,3,8
Ameou,France,2,5
Ami,France,8,60
Amiette,France,2,4
Amin,France,2,6
Amine,France,2,3
Aminette,France,2,3
Amiou,France,2,3
Amé,France,2,4
Amél,France,2,4
Amélette,France,2,3
Amélie,France,2,5
Améou,France,2,3
An,France,1,2
Ana,France,2,4
Anaette,France,3,8
Anai,France,2,6
Anaiette,France,2,3
Anaii,France,2,4
Anaiie,France,2,4
Anais,France,8,61
Anaiy,France,2,5
Anaou,France,2,4
Anaï,France,3,7
Anaïette,France,2,4
Anaïi,France,2,6
Anaïie,France,2,6
Anaïs,France,3,8
Anaïy,France,2,3
Ann,France,2,3
Anne,France,2,6
Anneette,France,2,4
Annou,France,2,5
Ant,France,2,3
Antette,France,2,4
Anto,France,8,58
Antoette,France,2,3
Antoine,France,2,3
Antou,France,2,4
Ao,France,2,6
Ar,France,2,4
Art,France,2,5
Artette,France,3,7
Arth,France,2,4
Arthette,France,1,2
Arthi,France,3,7
Arthie,France,2,3
Arthur,France,3,9
Arthy,France,3,8
Artou,France,2,6
As,France,2,5
At,France,1,2
Ax,France,2,5
Axe,France,2,5
Axeette,France,2,5
Axel,France,3,7
Axelette,France,3,8
Axelle,France,2,4
Axeou,France,3,7
Ay,France,3,11
Aya,France,7,54
Ayaette,France,2,4
Ayaou,France,3,8
Aè,France,2,3
Aé,France,2,4
Aï,France,2,4
Aïc,France,1,2
Aïch,France,2,6
Aïcha,France,2,4
Aïchette,France,2,6
Aïcou,France,2,6
B,France,3,7
Ba,France,1,2
Bap,France,8,59
Bapette,France,2,3
Bapou,France,2,6
Bapt,France,3,7
Baptette,France,1,2
Baptiste,France,2,4
Bas,France,2,4
Basette,France,1,2
Basou,France,1,2
Bast,France,2,5
Bastette,France,2,5
Basti,France,2,4
Bastie,France,2,6
Bastien,France,6,42
Basty,France,2,5
Be,France,2,4
Ben,France,8,62
Benette,France,2,4
Benj,France,2,5
Benjamin,France,3,9
Benjette,France,2,6
Benji,France,2,4
Benjie,France,2,5
Benjy,France,2,6
Beno,France,3,9
Benoette,France,2,4
Benoi,France,2,5
Benoie,France,1,2
Benoit,France,3,7
Benou,France,3,7
Benoy,France,2,5
Benoît,France,1,2
Ber,France,3,8
Bere,France,3,8
Bereette,France,1,2
Berenice,France,3,9
Berou,France,3,7
Bi,France,2,3
Bil,France,2,5
Bila,France,2,5
Bilaette,France,2,3
Bilai,France,3,7
Bilaie,France,2,5
Bilal,France,2,5
Bilay,France,1,1
Bilette,France,2,3
Bilou,France,7,52
Bj,France,2,3
Bl,France,2,6
Bn,France,2,5
Bo,France,2,5
Bp,France,2,6
Br,France,2,3
Bru,France,1,2
Bruette,France,2,5
Brun,France,2,3
Brunette,France,2,3
Bruno,France,3,9
Bruou,France,2,5
Bs,France,2,6
Bt,France,1,1
Bu,France,2,3
By,France,3,7
Bé,France,2,3
Bér,France,2,4
Bérou,France,1,1
Béré,France,3,8
Béréette,France,2,6
Bérénice,France,2,4
C,France,2,6
Ca,France,2,4
Cam,France,2,5
Camette,France,2,5
Cami,France,8,59
Camiette,France,2,3
Camila,France,2,5
Camille,France,2,3
Camou,France,2,6
Cap,France,1,2
Capou,France,2,5
Capu,France,7,54
Capucine,France,2,5
Capuette,France,1,1
Ce,France,2,4
Cel,France,3,7
Celi,France,2,3
Celiette,France,2,4
Celine,France,7,44
Celou,France,2,4
Cha,France,2,5
Chaou,France,2,3
Char,France,3,7
Charette,France,2,4
Charlotte,France,2,4
Chl,France,2,4
Chlette,France,1,2
Chlo,France,7,52
Chloe,France,2,3
Chloette,France,3,10
Chloi,France,2,6
Chloie,France,2,4
Chlou,France,2,4
Chloy,France,2,3
Chloé,France,2,5
Ci,France,1,2
Cl,France,2,6
Cla,France,2,5
Claette,France,2,5
Claou,France,1,2
Clar,France,1,2
Clara,France,2,5
Clarette,France,2,3
Cle,France,2,5
Cleette,France,1,1
Clem,France,8,67
Clemence,France,3,7
Clement,France,3,7
Clemette,France,2,4
Clemi,France,2,4
Clemie,France,2,3
Clemy,France,8,66
Cleou,France,2,6
Clé,France,2,6
Cléette,France,1,2
Clém,France,2,6
Clémence,France,2,3
Clément,France,2,3
Clémette,France,2,4
Clémi,France,2,5
Clémie,France,2,5
Clémy,France,3,8
Cléou,France,2,4
Cm,France,2,4
Cn,France,3,7
Co,France,2,4
Coco,France,7,52
Cor,France,1,2
Cora,France,8,60
Core,France,2,4
Coreette,France,2,3
Corei,France,2,6
Coreie,France,3,7
Corentin,France,2,4
Corette,France,3,9
Corey,France,3,7
Corou,France,2,4
Cp,France,2,6
Cr,France,2,6
Ct,France,2,4
Cu,France,2,6
Cy,France,2,4
Cé,France,2,3
Cél,France,2,5
Céli,France,2,3
Céliette,France,2,6
Céline,France,2,4
Célou,France,2,6
D,France,2,6
Dam,France,7,43
Damette,France,2,6
Dami,France,2,4
Damien,France,2,4
Damiette,France,2,3
Damii,France,2,5
Damiie,France,2,3
Damiy,France,2,4
Damou,France,3,8
Dan,France,2,3
Danette,France,3,7
Dani,France,2,3
Daniel,France,1,2
Daniette,France,2,6
Danii,France,2,3
Daniie,France,2,5
Daniy,France,2,4
Danou,France,2,4
Dav,France,2,6
Davette,France,2,5
Davi,France,2,3
David,France,3,7
Daviette,France,1,1
Davii,France,1,2
Daviie,France,3,8
Daviy,France,3,8
Davou,France,1,2
Dd,France,2,4
De,France,1,2
Di,France,2,3
Dl,France,2,6
Dm,France,2,5
Dn,France,2,4
Dv,France,3,11
Dy,France,2,6
E,France,2,3
Ea,France,2,6
Ee,France,2,3
Eh,France,2,4
Ei,France,3,8
El,France,1,1
Ele,France,2,4
Elen,France,2,3
Elena,France,1,2
Elenette,France,1,2
Eleou,France,3,7
Eli,France,2,6
Eliou,France,2,4
Elis,France,3,7
Elise,France,3,7
Elisette,France,2,5
Em,France,2,4
Emi,France,8,68
Emil,France,2,3
Emilette,France,3,8
Emilie,France,2,4
Emiou,France,2,5
Emm,France,2,4
Emma,France,3,7
Emmaette,France,2,3
Emmette,France,2,3
Emmou,France,2,4
En,France,3,8
Enz,France,2,5
Enzette,France,2,4
Enzo,France,7,44
Enzoette,France,1,1
Enzou,France,2,5
Eo,France,3,7
Es,France,2,4
Eth,France,3,9
Etha,France,2,5
Ethaette,France,2,4
Ethai,France,2,5
Ethaie,France,2,4
Ethan,France,2,6
Ethay,France,2,5
Ethette,France,2,6
Ethou,France,3,7
Eti,France,2,4
Etie,France,3,7
Etieette,France,3,7
Etienne,France,1,2
Etiette,France,2,6
Etiou,France,2,3
Eva,France,3,7
Evaette,France,2,5
Evaou,France,2,3
Evaë,France,1,2
Evaëette,France,2,5
Evaëlle,France,1,2
Ey,France,2,3
Ez,France,3,7
Eë,France,2,5
F,France,1,2
Fa,France,2,4
Fat,France,2,3
Fato,France,2,6
Fatoette,France,2,5
Fatou,France,8,66
Fatoumata,France,1,1
Fe,France,2,5
Fi,France,2,4
Flo,France,8,60
Floette,France,3,9
Floou,France,2,4
Flor,France,2,6
Florette,France,2,6
Flori,France,2,3
Florian,France,2,4
Florie,France,3,7
Flory,France,2,3
Fn,France,2,5
Fo,France,2,4
Fr,France,2,3
Fra,France,3,8
Fraette,France,3,7
Fran,France,2,6
Francky,France,7,44
Francois,France,1,1
Franette,France,3,8
Frani,France,3,7
Franie,France,2,3
Frany,France,2,4
François,France,2,5
Fraou,France,1,2
Fs,France,2,6
Ft,France,2,3
Fy,France,3,7
G,France,3,7
Gab,France,2,6
Gabette,France,2,3
Gabou,France,3,9
Gabr,France,2,5
Gabrette,France,2,3
Gabri,France,1,2
Gabrie,France,2,5
Gabriel,France,1,2
Gabrielle,France,2,5
Gabry,France,2,6
Gas,France,2,5
Gasette,France,2,3
Gasou,France,3,8
Gasp,France,7,56
Gaspard,France,2,4
Gaspette,France,2,3
Gaspi,France,3,8
Gaspie,France,2,5
Gaspy,France,2,5
Gb,France,2,4
Gd,France,2,4
Ge,France,2,4
Gi,France,2,5
Gl,France,3,8
Gp,France,2,4
Gr,France,2,5
Gs,France,2,4
Gui,France,7,53
Guiette,France,2,4
Guil,France,3,8
Guilette,France,2,5
Guillaume,France,2,3
Guiou,France,2,4
Gy,France,3,7
H,France,2,4
Hg,France,2,5
Ho,France,2,3
Hug,France,2,5
Hugette,France,3,7
Hugo,France,2,3
Hugoette,France,1,2
Hugou,France,3,9
I,France,2,5
Ia,France,2,3
Ibr,France,2,4
Ibra,France,8,61
Ibraette,France,3,8
Ibrahim,France,2,4
Ibrai,France,3,9
Ibraie,France,2,4
Ibray,France,2,6
Ibrette,France,3,8
Ibrou,France,2,6
Ie,France,2,4
Ii,France,2,6
Im,France,2,4
Ima,France,2,4
Iman,France,2,3
Imane,France,3,9
Imanette,France,1,1
Imaou,France,2,3
Imi,France,9,80
In,France,3,7
Ine,France,2,4
Ineette,France,1,2
Ineou,France,2,4
Ines,France,7,52
Inesette,France,1,1
Inè,France,2,5
Inèette,France,1,2
Inèou,France,3,8
Inès,France,3,7
Inèsette,France,1,1
Ir,France,3,7
Is,France,2,5
Iy,France,2,5
Iè,France,2,6
J,France,2,4
Ja,France,2,3
Jad,France,2,5
Jade,France,2,6
Jadeette,France,2,3
Jadette,France,2,5
Jadou,France,2,3
Jd,France,2,6
Je,France,3,7
Jea,France,3,7
Jeaette,France,1,1
Jean,France,2,5
Jeanette,France,2,6
Jeanne,France,1,2
Jeannette,France,7,53
Jeannot,France,7,53
Jeaou,France,3,8
Jes,France,2,6
Jesou,France,2,5
Jess,France,2,3
Jessette,France,2,3
Jessica,France,2,4
Ji,France,2,4
Jl,France,2,3
Jn,France,3,9
Js,France,2,3
Ju,France,7,55
Juju,France,7,48
Jul,France,2,4
Jule,France,2,6
Juleette,France,2,6
Julei,France,2,4
Juleie,France,2,5
Jules,France,2,4
Julette,France,2,6
Juley,France,2,6
Juli,France,2,4
Julia,France,2,3
Julien,France,2,6
Juliette,France,2,5
Julii,France,2,5
Juliie,France,2,4
Juliy,France,3,9
Julou,France,2,5
Jy,France,3,7
K,France,2,4
Kar,France,2,4
Karette,France,3,7
Kari,France,3,8
Kariette,France,1,2
Karii,France,2,4
Kariie,France,2,4
Karim,France,2,5
Kariy,France,3,9
Karou,France,2,6
Ke,France,2,4
Ki,France,2,4
Kil,France,3,8
Kilette,France,2,6
Kill,France,3,9
Killette,France,2,4
Killi,France,3,7
Killian,France,2,4
Killie,France,1,2
Killy,France,2,6
Kilou,France,2,5
Kl,France,1,1
Km,France,3,7
Kn,France,2,4
Kr,France,2,6
Ky,France,3,7
Kyl,France,8,58
Kylette,France,2,3
Kyli,France,2,6
Kylian,France,2,3
Kyliette,France,2,4
Kylii,France,3,8
Kyliie,France,2,5
Kyliy,France,3,8
Kylou,France,2,6
L,France,2,6
La,France,3,10
Lc,France,3,8
Le,France,2,4
Lea,France,8,61
Leaette,France,1,2
Leaou,France,2,4
Leo,France,2,4
Leoette,France,2,3
Leoou,France,3,8
Li,France,2,4
Lil,France,1,1
Lila,France,8,59
Lilaette,France,2,3
Lilette,France,2,6
Lili,France,8,57
Lilian,France,2,3
Liliette,France,2,3
Lilii,France,3,9
Liliie,France,2,4
Liliy,France,2,4
Lilou,France,3,8
Lin,France,2,6
Lina,France,8,62
Linaette,France,2,3
Linette,France,2,3
Linou,France,1,2
Lise,France,8,63
Ll,France,2,4
Ln,France,2,4
Lo,France,2,6
Loi,France,3,9
Loic,France,7,55
Loicette,France,2,4
Loiette,France,2,4
Loiou,France,3,8
Lou,France,8,61
Louette,France,2,3
Loui,France,2,5
Louiette,France,2,4
Louii,France,3,9
Louiie,France,2,4
Louis,France,2,5
Louise,France,1,1
Louiy,France,2,6
Loulou,France,7,44
Louloute,France,7,53
Loun,France,3,7
Louna,France,8,60
Lounette,France,1,2
Louou,France,2,3
Loï,France,2,5
Loïc,France,2,3
Loïcette,France,2,4
Loïette,France,3,7
Loïou,France,2,5
Ls,France,2,4
Lu,France,2,5
Luc,France,2,3
Luca,France,2,3
Lucaette,France,2,6
Lucai,France,2,3
Lucaie,France,2,3
Lucas,France,3,7
Lucay,France,3,10
Lucette,France,2,4
Luci,France,2,5
Lucie,France,1,2
Luciette,France,1,1
Lucou,France,2,6
Lulu,France,7,49
Ly,France,1,1
Léa,France,3,7
Léaette,France,3,7
Léaou,France,2,6
Léo,France,2,3
Léoette,France,2,4
Léoou,France,2,5
Lï,France,2,3
M,France,2,6
Ma,France,2,4
Mad,France,1,2
Made,France,2,4
Madeette,France,2,5
Madeleine,France,2,3
Madou,France,3,7
Mae,France,8,66
Maeette,France,2,5
Mael,France,7,55
Maelette,France,3,7
Maelle,France,2,3
Maeou,France,2,3
Mam,France,1,2
Mama,France,2,6
Mamad,France,7,55
Mamadou,France,2,4
Mamaette,France,2,6
Mamette,France,3,8
Mamou,France,3,7
Man,France,2,6
Manette,France,2,4
Mano,France,3,9
Manoette,France,3,8
Manoi,France,2,4
Manoie,France,2,4
Manon,France,3,9
Manou,France,7,51
Manoy,France,2,5
Mar,France,2,3
Marc,France,2,5
Marcette,France,2,5
Marette,France,2,3
Marg,France,3,7
Margaux,France,2,5
Margette,France,2,5
Margi,France,3,8
Margie,France,2,5
Margot,France,8,63
Margy,France,2,6
Mari,France,1,2
Maria,France,2,3
Mariam,France,7,56
Marie,France,9,74
Mariette,France,2,4
Marii,France,3,12
Mariie,France,2,5
Mariy,France,2,4
Marou,France,3,9
Mart,France,2,3
Martette,France,1,2
Marti,France,2,6
Martie,France,2,5
Martin,France,2,5
Marty,France,3,9
Mat,France,7,55
Matette,France,1,1
Math,France,9,74
Matheo,France,2,3
Mathette,France,1,1
Mathi,France,3,7
Mathie,France,3,8
Mathilde,France,2,4
Mathis,France,2,4
Mathy,France,2,3
Mathéo,France,2,4
Matou,France,2,5
Matt,France,2,5
Mattette,France,1,2
Matthieu,France,2,5
Max,France,8,57
Maxette,France,2,3
Maxi,France,2,5
Maxiette,France,2,3
Maxime,France,2,3
Maxou,France,2,3
May,France,2,5
Maya,France,7,52
Mayaette,France,1,1
Mayou,France,3,7
Maë,France,1,2
Maëette,France,2,3
Maël,France,3,7
Maëlette,France,2,6
Maëlle,France,1,2
Maëou,France,2,6
Mc,France,2,4
Md,France,2,3
Me,France,2,5
Meh,France,3,7
Mehd,France,2,3
Mehdette,France,2,6
Mehdi,France,9,73
Mehette,France,2,3
Mehou,France,2,6
Mel,France,3,7
Mela,France,2,4
Melaette,France,2,6
Melanie,France,2,3
Meli,France,8,69
Melo,France,7,52
Melou,France,2,5
Mg,France,2,4
Mh,France,2,4
Mi,France,3,7
Mil,France,2,5
Mila,France,2,6
Milaette,France,2,4
Milai,France,2,3
Milaie,France,2,3
Milan,France,2,3
Milay,France,2,4
Milette,France,1,2
Milou,France,2,5
Ml,France,1,1
Mm,France,3,7
Mn,France,3,8
Mo,France,2,6
Momo,France,8,64
Mr,France,3,8
Ms,France,3,7
Mt,France,2,5
Mu,France,2,4
Mx,France,2,5
My,France,3,8
Mél,France,3,9
Méla,France,2,6
Mélaette,France,2,6
Mélanie,France,2,5
Mélou,France,2,5
Më,France,2,4
N,France,2,5
Na,France,2,5
Nat,France,2,4
Natette,France,2,6
Nath,France,2,6
Nathan,France,2,5
Nathette,France,2,3
Nathi,France,2,6
Nathie,France,2,4
Nathy,France,2,5
Natou,France,2,5
Nc,France,1,1
Ne,France,2,4
Nh,France,2,5
Ni,France,3,9
Nic,France,2,5
Nicette,France,2,5
Nico,France,6,40
Nicoette,France,2,4
Nicoi,France,2,4
Nicoie,France,3,8
Nicolas,France,2,4
Nicou,France,2,6
Nicoy,France,2,5
Nin,France,2,3
Nina,France,7,51
Ninaette,France,2,3
Ninette,France,2,5
Ninou,France,3,7
Nl,France,2,3
Nm,France,3,7
Nn,France,1,1
No,France,2,4
Noa,France,8,61
Noaette,France,2,3
Noah,France,2,5
Noahette,France,3,7
Noaou,France,2,3
Noe,France,8,61
Noeette,France,2,4
Noem,France,2,6
Noemette,France,2,5
Noemie,France,2,3
Noeou,France,2,5
Nol,France,2,5
Nola,France,2,5
Nolaette,France,1,2
Nolai,France,2,5
Nolaie,France,2,5
Nolan,France,2,4
Nolay,France,2,6
Nolette,France,2,5
Nolou,France,2,6
Nou,France,2,4
Nouou,France,2,5
Nour,France,8,61
Nourette,France,2,5
Noé,France,2,5
Noéette,France,2,4
Noém,France,1,2
Noémette,France,2,4
Noémie,France,2,3
Noéou,France,1,2
Nr,France,2,4
Ns,France,2,6
Nt,France,3,10
Nu,France,2,3
Ny,France,2,6
Né,France,2,5
O,France,2,6
Oa,France,2,3
Oce,France,7,55
Ocea,France,2,5
Oceaette,France,2,3
Oceane,France,2,5
Oceou,France,2,5
Océ,France,2,4
Océa,France,3,8
Océaette,France,2,3
Océane,France,1,1
Océou,France,3,7
Oe,France,2,3
Oma,France,3,7
Omaette,France,1,2
Omaou,France,3,7
Omar,France,2,5
Omarette,France,2,6
Or,France,3,9
Oé,France,3,8
P,France,2,6
Pa,France,2,3
Pau,France,7,52
Pauette,France,2,5
Paul,France,2,5
Paula,France,2,4
Paulette,France,1,1
Pauline,France,2,4
Pauou,France,2,3
Pe,France,2,3
Pie,France,3,7
Pieette,France,2,4
Pieou,France,2,4
Pier,France,2,4
Pierette,France,2,6
Pierre,France,2,4
Pierrot,France,7,47
Pl,France,2,3
Pr,France,2,4
Pu,France,2,5
Q,France,1,1
Qe,France,3,8
Qi,France,3,8
Qn,France,3,10
Que,France,2,5
Queette,France,2,6
Quen,France,2,5
Quenette,France,1,1
Queni,France,2,5
Quenie,France,2,4
Quent,France,8,65
Quentin,France,1,2
Queny,France,2,4
Queou,France,2,4
Qy,France,2,5
R,France,1,2
Ra,France,3,7
Rap,France,2,5
Rapette,France,2,5
Raph,France,3,8
Raphael,France,2,3
Raphaël,France,1,2
Raphette,France,1,2
Raphi,France,2,3
Raphie,France,2,6
Raphy,France,2,4
Rapou,France,2,5
Rb,France,2,4
Re,France,2,4
Rem,France,7,55
Remette,France,2,3
Remi,France,2,3
Remiette,France,3,8
Remou,France,2,5
Rh,France,3,7
Ri,France,2,6
Rl,France,2,6
Rm,France,2,6
Rn,France,3,9
Rob,France,2,5
Robette,France,2,4
Robi,France,2,4
Robiette,France,2,4
Robii,France,2,4
Robiie,France,2,5
Robin,France,2,3
Robiy,France,2,4
Robou,France,2,5
Rom,France,2,5
Roma,France,2,5
Romaette,France,2,4
Romai,France,2,4
Romaie,France,1,2
Romain,France,1,2
Romane,France,2,5
Romay,France,3,8
Romette,France,2,3
Romou,France,2,3
Roro,France,7,54
Rp,France,2,3
Ry,France,3,8
Rém,France,3,10
Rémette,France,1,2
Rémi,France,3,9
Rémiette,France,2,4
Rémou,France,2,4
S,France,1,2
Sa,France,3,7
Sal,France,2,4
Salo,France,2,3
Saloette,France,2,3
Saloi,France,1,1
Saloie,France,3,7
Salome,France,2,4
Salomé,France,2,4
Salou,France,2,5
Saloy,France,3,7
Sam,France,2,4
Samette,France,2,6
Samou,France,2,5
Samu,France,3,7
Samuel,France,2,4
Samuette,France,2,4
Samui,France,2,5
Samuie,France,1,2
Samuy,France,3,7
Sar,France,2,5
Sara,France,2,3
Saraette,France,2,4
Sarah,France,2,6
Sarai,France,2,6
Saraie,France,2,3
Saray,France,2,4
Sarette,France,1,1
Sarou,France,2,4
Sasa,France,7,55
Sb,France,2,4
Se,France,1,1
Seb,France,7,52
Seba,France,3,8
Sebaette,France,3,7
Sebai,France,2,6
Sebaie,France,2,5
Sebastien,France,2,6
Sebay,France,2,3
Sebette,France,2,4
Sebou,France,2,4
Sf,France,2,4
Sh,France,3,7
Si,France,2,4
Sl,France,3,10
Sm,France,2,6
Sn,France,1,1
So,France,2,5
Sof,France,3,7
Sofette,France,2,6
Sofi,France,2,5
Sofia,France,2,6
Sofiane,France,2,5
Sofiette,France,2,4
Sofou,France,2,4
Soso,France,7,56
Sr,France,3,8
Su,France,2,3
Sy,France,2,5
Sé,France,4,13
Séb,France,2,4
Séba,France,1,2
Sébaette,France,2,3
Sébai,France,2,3
Sébaie,France,2,3
Sébastien,France,2,4
Sébay,France,2,5
Sébette,France,3,7
Sébou,France,2,5
T,France,2,5
Te,France,2,6
The,France,3,8
Theette,France,3,7
Theo,France,2,4
Theoette,France,2,4
Theou,France,3,10
Tho,France,2,6
Thoette,France,2,4
Thom,France,3,8
Thomas,France,1,2
Thomette,France,2,5
Thomi,France,2,6
Thomie,France,2,4
Thomy,France,1,2
Thoou,France,1,1
Thé,France,2,4
Théette,France,3,8
Théo,France,3,7
Théoette,France,1,2
Théou,France,2,3
Ti,France,1,2
Tit,France,1,2
Titette,France,2,4
Titi,France,8,61
Tito,France,2,3
Titoette,France,2,3
Titoi,France,2,4
Titoie,France,3,8
Titou,France,2,4
Titouan,France,2,3
Titoy,France,2,6
Tm,France,2,5
Tn,France,3,8
To,France,3,7
Tom,France,8,64
Tomette,France,2,5
Tomou,France,2,4
Toto,France,7,56
Ts,France,2,5
Tt,France,2,5
Ty,France,2,5
Té,France,2,6
V,France,1,2
Va,France,2,4
Val,France,7,50
Vale,France,2,3
Valeette,France,2,3
Valei,France,2,6
Valeie,France,2,5
Valentin,France,1,2
Valentina,France,2,5
Valentine,France,1,2
Valette,France,2,5
Valey,France,2,5
Valou,France,3,7
Vc,France,2,4
Ve,France,2,3
Vi,France,2,3
Vic,France,2,5
Vicou,France,2,5
Vict,France,2,6
Victette,France,2,4
Victoire,France,2,4
Victoria,France,2,3
Vin,France,2,5
Vinc,France,1,2
Vincent,France,2,3
Vincette,France,2,6
Vinci,France,2,4
Vincie,France,2,4
Vincy,France,1,1
Vinette,France,2,5
Vinou,France,3,7
Vinz,France,8,62
Vivi,France,7,54
Vl,France,1,1
Vn,France,2,5
Vt,France,2,4
Vy,France,3,7
Y,France,2,4
Yan,France,2,6
Yanette,France,2,3
Yani,France,2,4
Yaniette,France,2,3
Yanii,France,2,3
Yaniie,France,2,4
Yanis,France,2,4
Yaniy,France,2,6
Yanou,France,2,5
Yas,France,7,52
Yasm,France,1,2
Yasmette,France,2,4
Yasmine,France,2,4
Yasou,France,2,3
Yaya,France,7,49
Ye,France,2,4
Yi,France,2,5
Ym,France,2,5
Yn,France,2,4
Ys,France,3,7
Yy,France,2,6
Z,France,2,4
Ze,France,2,5
Zoe,France,7,50
Zoeette,France,2,3
Zoeou,France,3,8
Zoé,France,2,5
Zoéette,France,2,4
Zoéou,France,2,4
Zé,France,3,7
É,France,2,6
Ée,France,3,8
Éi,France,2,5
Él,France,2,6
Éli,France,2,4
Éliou,France,3,7
Élis,France,3,10
Élise,France,2,5
Élisette,France,1,2
Émi,France,2,6
Émil,France,2,4
Émilette,France,2,6
Émilie,France,2,3
Émiou,France,2,3
És,France,2,3
Éti,France,2,3
Étie,France,2,4
Étieette,France,2,5
Étienne,France,2,3
Étiette,France,2,3
Étiou,France,1,2
A,Scotland,2,3
Aa,Scotland,1,1
Aal,Scotland,2,5
Aala,Scotland,1,2
Aali,Scotland,2,5
Aalii,Scotland,2,3
Aaliie,Scotland,2,5
Aaliy,Scotland,3,7
Aaliyah,Scotland,1,2
Aar,Scotland,1,2
Aaro,Scotland,2,4
Aaroi,Scotland,2,5
Aaroie,Scotland,3,8
Aaron,Scotland,2,3
Aaroy,Scotland,3,9
Aarr,Scotland,7,43
Aarri,Scotland,3,8
Aarrie,Scotland,1,2
Aarron,Scotland,2,3
Aarry,Scotland,2,5
Aary,Scotland,2,3
Abi,Scotland,8,68
Abia,Scotland,2,5
Abig,Scotland,2,5
Abigail,Scotland,1,1
Abigi,Scotland,2,3
Abigie,Scotland,3,7
Abigy,Scotland,2,6
Ac,Scotland,2,3
Ad,Scotland,2,3
Ada,Scotland,2,4
Adam,Scotland,2,5
Adamy,Scotland,2,4
Adao,Scotland,3,8
Aday,Scotland,2,4
Adz,Scotland,7,47
Ae,Scotland,1,1
Af,Scotland,2,5
Ag,Scotland,2,4
Ah,Scotland,2,4
Ai,Scotland,2,4
Aid,Scotland,2,3
Aida,Scotland,2,6
Aidai,Scotland,2,3
Aidaie,Scotland,2,3
Aidan,Scotland,1,2
Aiday,Scotland,2,5
Aido,Scotland,2,3
Aidy,Scotland,2,5
Ail,Scotland,1,2
Aila,Scotland,2,4
Ails,Scotland,6,41
Ailsa,Scotland,1,2
Aim,Scotland,1,2
Aima,Scotland,2,4
Aime,Scotland,3,8
Aimee,Scotland,2,3
Al,Scotland,2,4
Ala,Scotland,2,3
Alao,Scotland,2,3
Alas,Scotland,2,5
Alasdair,Scotland,1,1
Alasi,Scotland,2,5
Alasie,Scotland,2,5
Alasy,Scotland,2,4
Alay,Scotland,2,5
Ale,Scotland,2,4
Alec,Scotland,7,48
Alecy,Scotland,2,6
Aleo,Scotland,2,6
Alex,Scotland,2,3
Alexander,Scotland,2,6
Alexandre,Scotland,2,4
Alexi,Scotland,2,3
Alexie,Scotland,2,4
Alexy,Scotland,2,4
Aley,Scotland,3,7
Ali,Scotland,2,4
Alio,Scotland,2,4
Alis,Scotland,1,1
Alisi,Scotland,3,8
Alisie,Scotland,1,2
Alistair,Scotland,2,3
Alisy,Scotland,1,2
Aliy,Scotland,2,4
Am,Scotland,2,6
Ames,Scotland,7,44
Amy,Scotland,3,9
An,Scotland,2,5
And,Scotland,3,8
Ando,Scotland,2,6
Andr,Scotland,2,3
Andrew,Scotland,1,1
Andri,Scotland,1,2
Andrie,Scotland,2,4
Andry,Scotland,3,8
Andy,Scotland,7,46
Ang,Scotland,2,3
Ango,Scotland,1,2
Angu,Scotland,2,4
Angui,Scotland,2,4
Anguie,Scotland,3,9
Angus,Scotland,2,6
Anguy,Scotland,3,7
Angy,Scotland,2,4
Ann,Scotland,2,6
Anna,Scotland,2,5
Ao,Scotland,2,5
Aoi,Scotland,2,3
Aoia,Scotland,1,2
Aoif,Scotland,2,4
Aoife,Scotland,2,4
Ar,Scotland,2,4
Arc,Scotland,2,4
Arch,Scotland,7,45
Archie,Scotland,3,8
Archy,Scotland,2,4
Arco,Scotland,2,6
Arcy,Scotland,2,3
Arr,Scotland,2,4
Arra,Scotland,1,2
Arrai,Scotland,3,7
Arraie,Scotland,2,4
Arran,Scotland,2,3
Array,Scotland,2,5
Arro,Scotland,2,6
Arry,Scotland,3,7
As,Scotland,2,6
Au,Scotland,2,4
Ava,Scotland,2,3
Aw,Scotland,2,5
Ax,Scotland,2,3
Ay,Scotland,2,6
B,Scotland,2,5
Ba,Scotland,2,5
Bd,Scotland,3,7
Be,Scotland,2,4
Becks,Scotland,7,44
Ben,Scotland,2,3
Benj,Scotland,2,5
Benjamin,Scotland,2,3
Benji,Scotland,7,54
Benjie,Scotland,2,3
Benjy,Scotland,3,8
Beno,Scotland,2,4
Beny,Scotland,2,6
Bet,Scotland,2,5
Beta,Scotland,3,8
Beth,Scotland,3,8
Bh,Scotland,2,4
Bi,Scotland,2,6
Bj,Scotland,2,4
Bla,Scotland,3,7
