Name,Nationality,Weight,Frequency
Joaquim Jean,Brazil,1,2
Joaquim Jose,Brazil,2,3
Joaquim José,Brazil,2,6
Joaquim João,Brazil,2,3
Joaquim Kaua,Brazil,2,5
Joaquim Kauã,Brazil,1,2
Joaquim Lorenzo,Brazil,2,4
Joaquim Lucas,Brazil,1,1
Joaquim Luiz,Brazil,2,3
Joaquim Matheus,Brazil,2,3
Joaquim Nicolas,Brazil,1,1
Joaquim Otávio,Brazil,2,3
Joaquim Paulo,Brazil,1,2
Joaquim Pedro,Brazil,2,3
Joaquim Pietro,Brazil,2,3
Joaquim Rafael,Brazil,2,5
Joaquim Roberto,Brazil,2,6
Joaquim Rômulo,Brazil,2,5
Joaquim Thiago,Brazil,2,5
Joaquim Vinicius,Brazil,1,2
Joaquim Vinícius,Brazil,3,8
Joaquim Wesley,Brazil,2,3
Joaquim Ícaro,Brazil,2,4
Joaquiminho,Brazil,2,3
Joaqy,Brazil,2,5
Jos,Brazil,2,4
Jose,Brazil,6,39
Joseinho,Brazil,2,5
José,Brazil,6,38
Joséinho,Brazil,3,10
Joã,Brazil,2,4
João,Brazil,6,34
João Miguel,Brazil,5,28
João Pedro,Brazil,5,23
João Victor,Brazil,5,28
Joãoinho,Brazil,2,5
Jua,Brazil,2,5
Juan,Brazil,6,33
Juan Arthur,Brazil,1,2
Juan Augusto,Brazil,1,2
Juan Bernardo,Brazil,1,2
Juan Bruno,Brazil,2,3
Juan Carlos,Brazil,2,3
Juan Caua,Brazil,2,3
Juan Cauã,Brazil,2,3
Juan Cristian,Brazil,2,5
Juan Cristiano,Brazil,1,2
Juan Daniel,Brazil,1,1
Juan Davi,Brazil,2,3
Juan Diego,Brazil,2,4
Juan Eduardo,Brazil,2,3
Juan Fabio,Brazil,2,4
Juan Guilherme,Brazil,1,2
Juan Icaro,Brazil,2,4
Juan Jean,Brazil,1,2
Juan Joao,Brazil,2,5
Juan Kaua,Brazil,2,3
Juan Kauã,Brazil,3,7
Juan Leandro,Brazil,2,3
Juan Lucas,Brazil,2,3
Juan Luis,Brazil,1,2
Juan Marcos,Brazil,1,2
Juan Martin,Brazil,2,6
Juan Miguel,Brazil,2,6
Juan Murilo,Brazil,2,4
Juan Otávio,Brazil,2,6
Juan Paulo,Brazil,2,3
Juan Pedro,Brazil,2,3
Juan Rafael,Brazil,2,3
Juan Ricardo,Brazil,3,9
Juan Romulo,Brazil,1,1
Juan Ruan,Brazil,1,2
Juan Rômulo,Brazil,2,5
Juan Victor,Brazil,2,3
Juan Vinicius,Brazil,1,2
Juan Wesley,Brazil,1,1
Juan Ícaro,Brazil,2,4
Juaninho,Brazil,2,6
Kau,Brazil,3,10
Kaua,Brazil,6,38
Kauainho,Brazil,3,7
Kauã,Brazil,6,33
Kauãinho,Brazil,2,4
Lea,Brazil,2,5
Lean,Brazil,2,5
Leandro,Brazil,6,38
Leandro Alexandre,Brazil,2,4
Leandro Andre,Brazil,2,5
Leandro Augusto,Brazil,2,4
Leandro Benjamin,Brazil,2,3
Leandro Bernardo,Brazil,2,4
Leandro Bruno,Brazil,2,4
Leandro Caio,Brazil,2,4
Leandro Carlos,Brazil,2,3
Leandro Caua,Brazil,1,2
Leandro Cauã,Brazil,2,3
Leandro Davi,Brazil,1,1
Leandro Eduardo,Brazil,1,2
Leandro Fabio,Brazil,2,4
Leandro Fábio,Brazil,1,2
Leandro Henrique,Brazil,1,1
Leandro Icaro,Brazil,1,2
Leandro Igor,Brazil,2,4
Leandro Jean,Brazil,2,5
Leandro José,Brazil,1,2
Leandro Juan,Brazil,1,1
Leandro Kaua,Brazil,2,4
Leandro Lorenzo,Brazil,1,2
Leandro Luan,Brazil,3,7
Leandro Lucas,Brazil,3,7
Leandro Luis,Brazil,1,2
Leandro Luiz,Brazil,3,8
Leandro Marcos,Brazil,2,3
Leandro Mateus,Brazil,2,4
Leandro Otavio,Brazil,2,4
Leandro Otávio,Brazil,2,3
Leandro Pedro,Brazil,1,2
Leandro Pietro,Brazil,2,5
Leandro Rafael,Brazil,2,4
Leandro Roberto,Brazil,2,5
Leandro Rômulo,Brazil,2,5
Leandro Thiago,Brazil,2,4
Leandro Victor,Brazil,2,5
Leandro Vinicius,Brazil,2,5
Leandro Vitor,Brazil,1,2
Leandro Ícaro,Brazil,2,4
Leandroinho,Brazil,2,6
Leo,Brazil,2,6
Leon,Brazil,3,7
Leonardo,Brazil,6,34
Leonardo Adam,Brazil,2,4
Leonardo Alexandre,Brazil,2,3
Leonardo Andre,Brazil,2,6
Leonardo Arthur,Brazil,2,3
Leonardo Benjamin,Brazil,1,2
Leonardo Caio,Brazil,1,2
Leonardo Caua,Brazil,2,4
Leonardo Cristian,Brazil,2,3
Leonardo David,Brazil,1,2
Leonardo Diego,Brazil,2,5
Leonardo Enzo,Brazil,2,4
Leonardo Fabio,Brazil,2,3
Leonardo Felipe,Brazil,1,1
Leonardo Gabriel,Brazil,2,5
Leonardo Henrique,Brazil,2,4
Leonardo Icaro,Brazil,1,1
Leonardo Joao,Brazil,2,5
Leonardo Kaua,Brazil,1,2
Leonardo Kauã,Brazil,2,5
Leonardo Leandro,Brazil,2,4
Leonardo Lorenzo,Brazil,2,3
Leonardo Luis,Brazil,1,2
Leonardo Mateus,Brazil,2,3
Leonardo Matheus,Brazil,2,3
Leonardo Murilo,Brazil,1,2
Leonardo Nicolas,Brazil,2,3
Leonardo Otavio,Brazil,1,1
Leonardo Pietro,Brazil,1,1
Leonardo Renato,Brazil,2,5
Leonardo Ricardo,Brazil,2,3
Leonardo Roberto,Brazil,2,3
Leonardo Romulo,Brazil,1,2
Leonardo Rômulo,Brazil,2,5
Leonardo Thiago,Brazil,2,3
Leonardo Vinicius,Brazil,2,4
Leonardo Vinícius,Brazil,2,3
Leonardo Vitor,Brazil,1,1
Leonardo Yago,Brazil,2,3
Leonardo Ícaro,Brazil,1,2
Leonardoinho,Brazil,1,2
Lor,Brazil,1,2
Lore,Brazil,1,2
Lorenzo,Brazil,6,31
Lorenzo Alexandre,Brazil,2,5
Lorenzo Andre,Brazil,2,3
Lorenzo André,Brazil,2,3
Lorenzo Arthur,Brazil,2,6
Lorenzo Augusto,Brazil,2,3
Lorenzo Benjamin,Brazil,1,1
Lorenzo Bernardo,Brazil,2,3
Lorenzo Bruno,Brazil,1,2
Lorenzo Carlos,Brazil,2,3
Lorenzo Cristiano,Brazil,2,4
Lorenzo David,Brazil,1,2
Lorenzo Diego,Brazil,2,4
Lorenzo Fabio,Brazil,1,2
Lorenzo Fábio,Brazil,1,1
Lorenzo Guilherme,Brazil,2,4
Lorenzo Gustavo,Brazil,2,3
Lorenzo Heitor,Brazil,1,1
Lorenzo Henrique,Brazil,2,6
Lorenzo Icaro,Brazil,2,4
Lorenzo Igor,Brazil,2,6
Lorenzo Jean,Brazil,1,1
Lorenzo Joaquim,Brazil,2,4
Lorenzo José,Brazil,2,5
Lorenzo João,Brazil,2,3
Lorenzo Leandro,Brazil,2,4
Lorenzo Lucas,Brazil,2,4
Lorenzo Martin,Brazil,2,4
Lorenzo Mateus,Brazil,2,3
Lorenzo Otavio,Brazil,1,2
Lorenzo Otávio,Brazil,2,4
Lorenzo Pedro,Brazil,2,3
Lorenzo Pietro,Brazil,2,3
Lorenzo Rafael,Brazil,1,1
Lorenzo Ryan,Brazil,2,3
Lorenzo Rômulo,Brazil,2,6
Lorenzo Samuel,Brazil,2,4
Lorenzo Thiago,Brazil,2,3
Lorenzo Victor,Brazil,2,4
Lorenzo Ícaro,Brazil,1,2
Lorenzoinho,Brazil,2,3
Lua,Brazil,2,5
Luan,Brazil,5,26
Luaninho,Brazil,2,3
Luc,Brazil,2,6
Luca,Brazil,2,5
Lucai,Brazil,2,3
Lucaie,Brazil,2,6
Lucas,Brazil,7,50
Lucasinho,Brazil,2,4
Lucay,Brazil,2,6
Lui,Brazil,2,4
Luis,Brazil,6,33
Luisinho,Brazil,2,6
Luiz,Brazil,6,36
Luiz Felipe,Brazil,5,21
Luiz Gustavo,Brazil,6,33
Luizinho,Brazil,3,7
Mar,Brazil,2,5
Marc,Brazil,2,6
Marci,Brazil,2,6
Marcie,Brazil,2,4
Marcos,Brazil,7,46
Marcosinho,Brazil,2,3
Marcy,Brazil,2,5
Mart,Brazil,2,5
Marti,Brazil,2,3
Martie,Brazil,2,4
Martin,Brazil,6,41
Martin Alexandre,Brazil,1,2
Martin Andre,Brazil,3,7
Martin André,Brazil,2,5
Martin Augusto,Brazil,3,8
Martin Daniel,Brazil,2,5
Martin Diego,Brazil,1,1
Martin Eduardo,Brazil,2,3
Martin Enzo,Brazil,3,7
Martin Fabio,Brazil,2,5
Martin Felipe,Brazil,2,3
Martin Gabriel,Brazil,2,4
Martin Gustavo,Brazil,2,3
Martin Heitor,Brazil,2,3
Martin Icaro,Brazil,2,5
Martin Igor,Brazil,2,4
Martin Jean,Brazil,1,2
Martin Joao,Brazil,1,2
Martin Joaquim,Brazil,2,3
Martin Jose,Brazil,1,2
Martin João,Brazil,2,5
Martin Leandro,Brazil,2,4
Martin Leonardo,Brazil,2,4
Martin Lorenzo,Brazil,2,5
Martin Lucas,Brazil,2,3
Martin Luis,Brazil,1,1
Martin Luiz,Brazil,2,4
Martin Matheus,Brazil,2,5
Martin Miguel,Brazil,1,2
Martin Nicolas,Brazil,1,2
Martin Otavio,Brazil,2,3
Martin Otávio,Brazil,2,3
Martin Paulo,Brazil,2,3
Martin Pietro,Brazil,2,3
Martin Rafael,Brazil,2,3
Martin Renato,Brazil,1,1
Martin Ryan,Brazil,2,4
Martin Thiago,Brazil,2,5
Martin Vitor,Brazil,2,4
Martin Yago,Brazil,2,3
Martininho,Brazil,2,6
Marty,Brazil,2,5
Mat,Brazil,2,5
Mate,Brazil,2,3
Matei,Brazil,1,1
Mateie,Brazil,2,4
Mateus,Brazil,7,46
Mateusinho,Brazil,2,4
Matey,Brazil,2,6
Math,Brazil,2,3
Matheus,Brazil,5,29
Matheusinho,Brazil,3,7
Mathi,Brazil,2,3
Mathie,Brazil,2,6
Mathy,Brazil,2,3
Mig,Brazil,2,5
Migu,Brazil,1,2
Miguel,Brazil,6,34
Miguel Andre,Brazil,2,4
Miguel Arthur,Brazil,2,3
Miguel Benjamin,Brazil,2,3
Miguel Bruno,Brazil,1,2
Miguel Carlos,Brazil,1,2
Miguel Caua,Brazil,1,2
Miguel Cauã,Brazil,2,4
Miguel Davi,Brazil,2,6
Miguel David,Brazil,2,3
Miguel Gustavo,Brazil,2,4
Miguel Heitor,Brazil,1,2
Miguel Henrique,Brazil,1,2
Miguel Icaro,Brazil,1,2
Miguel Igor,Brazil,1,2
Miguel Jean,Brazil,2,4
Miguel Joao,Brazil,3,7
Miguel Joaquim,Brazil,1,2
Miguel Jose,Brazil,2,5
Miguel Juan,Brazil,2,5
Miguel Kauã,Brazil,2,5
Miguel Leandro,Brazil,2,4
Miguel Lorenzo,Brazil,1,2
Miguel Luan,Brazil,2,4
Miguel Luis,Brazil,2,4
Miguel Luiz,Brazil,2,5
Miguel Mateus,Brazil,1,2
Miguel Nicolas,Brazil,2,3
Miguel Otavio,Brazil,2,4
Miguel Paulo,Brazil,1,2
Miguel Pietro,Brazil,2,4
Miguel Rafael,Brazil,2,4
Miguel Roberto,Brazil,1,1
Miguel Romulo,Brazil,1,2
Miguel Ruan,Brazil,2,3
Miguel Ryan,Brazil,2,5
Miguel Rômulo,Brazil,2,4
Miguel Thiago,Brazil,1,1
Miguel Yago,Brazil,2,4
Miguel Ícaro,Brazil,2,4
Miguelinho,Brazil,2,4
Migui,Brazil,1,2
Miguie,Brazil,2,5
Miguy,Brazil,2,3
Mur,Brazil,3,7
Muri,Brazil,1,2
Murilo,Brazil,6,32
Murilo Arthur,Brazil,2,4
Murilo Bernardo,Brazil,1,2
Murilo Bruno,Brazil,2,4
Murilo Caio,Brazil,1,2
Murilo Carlos,Brazil,2,3
Murilo Cristian,Brazil,2,4
Murilo Cristiano,Brazil,3,7
Murilo Daniel,Brazil,2,5
Murilo Davi,Brazil,2,6
Murilo Diego,Brazil,1,2
Murilo Enzo,Brazil,2,4
Murilo Fabio,Brazil,2,4
Murilo Gustavo,Brazil,2,4
Murilo Henrique,Brazil,2,3
Murilo Igor,Brazil,2,6
Murilo Joaquim,Brazil,2,4
Murilo Jose,Brazil,2,6
Murilo José,Brazil,1,2
Murilo João,Brazil,2,4
Murilo Juan,Brazil,3,7
Murilo Leandro,Brazil,2,6
Murilo Luan,Brazil,2,4
Murilo Luis,Brazil,1,1
Murilo Marcos,Brazil,2,3
Murilo Mateus,Brazil,2,4
Murilo Matheus,Brazil,2,3
Murilo Miguel,Brazil,2,5
Murilo Nicolas,Brazil,1,2
Murilo Otavio,Brazil,1,2
Murilo Paulo,Brazil,1,2
Murilo Pedro,Brazil,1,2
Murilo Pietro,Brazil,2,5
Murilo Renato,Brazil,2,4
Murilo Ruan,Brazil,3,8
Murilo Ryan,Brazil,2,3
Murilo Rômulo,Brazil,2,6
Murilo Samuel,Brazil,1,2
Murilo Vitor,Brazil,2,3
Murilo Wesley,Brazil,2,3
Murilo Ícaro,Brazil,2,5
Muriloinho,Brazil,2,3
Nic,Brazil,2,4
Nico,Brazil,2,6
Nicoi,Brazil,1,2
Nicoie,Brazil,2,5
Nicolas,Brazil,6,32
Nicolasinho,Brazil,2,3
Nicoy,Brazil,2,5
Ota,Brazil,2,4
Otav,Brazil,1,2
Otavio,Brazil,6,36
Otavioinho,Brazil,2,4
Otá,Brazil,2,6
Otáv,Brazil,3,9
Otávio,Brazil,7,44
Otávio Alexandre,Brazil,2,6
Otávio Arthur,Brazil,2,5
Otávio Bernardo,Brazil,2,5
Otávio Caua,Brazil,3,10
Otávio Cristian,Brazil,1,2
Otávio Daniel,Brazil,2,4
Otávio Diego,Brazil,2,5
Otávio Eduardo,Brazil,3,7
Otávio Enzo,Brazil,2,3
Otávio Fabio,Brazil,2,4
Otávio Felipe,Brazil,1,2
Otávio Fábio,Brazil,2,6
Otávio Gustavo,Brazil,2,5
Otávio Henrique,Brazil,1,2
Otávio Icaro,Brazil,2,4
Otávio Jean,Brazil,1,2
Otávio Joao,Brazil,2,3
Otávio Joaquim,Brazil,2,3
Otávio José,Brazil,2,3
Otávio Kauã,Brazil,1,2
Otávio Leandro,Brazil,2,5
Otávio Lorenzo,Brazil,1,2
Otávio Lucas,Brazil,1,1
Otávio Luiz,Brazil,2,5
Otávio Martin,Brazil,2,5
Otávio Matheus,Brazil,1,2
Otávio Miguel,Brazil,2,3
Otávio Nicolas,Brazil,1,2
Otávio Otavio,Brazil,1,2
Otávio Rafael,Brazil,2,5
Otávio Romulo,Brazil,2,5
Otávio Rômulo,Brazil,3,7
Otávio Samuel,Brazil,2,5
Otávio Thiago,Brazil,2,3
Otávio Victor,Brazil,2,5
Otávio Vinicius,Brazil,2,4
Otávio Vinícius,Brazil,2,6
Otávio Vitor,Brazil,2,5
Otávio Wesley,Brazil,2,3
Otávioinho,Brazil,2,6
Pau,Brazil,3,8
Paul,Brazil,2,6
Paulo,Brazil,6,40
Paulo André,Brazil,2,3
Paulo Augusto,Brazil,1,2
Paulo Benjamin,Brazil,2,4
Paulo Bruno,Brazil,2,5
Paulo Carlos,Brazil,1,2
Paulo Cauã,Brazil,2,5
Paulo Cristian,Brazil,1,2
Paulo David,Brazil,2,3
Paulo Diego,Brazil,2,5
Paulo Eduardo,Brazil,2,3
Paulo Enzo,Brazil,2,5
Paulo Fabio,Brazil,1,2
Paulo Felipe,Brazil,2,3
Paulo Fábio,Brazil,2,4
Paulo Gustavo,Brazil,3,7
Paulo Heitor,Brazil,2,6
Paulo Henrique,Brazil,2,3
Paulo Icaro,Brazil,2,4
Paulo Igor,Brazil,2,3
Paulo Jose,Brazil,2,3
Paulo Juan,Brazil,2,5
Paulo Kauã,Brazil,2,3
Paulo Leonardo,Brazil,2,3
Paulo Luan,Brazil,1,2
Paulo Luis,Brazil,2,3
Paulo Martin,Brazil,2,3
Paulo Mateus,Brazil,2,3
Paulo Matheus,Brazil,2,4
Paulo Miguel,Brazil,1,2
Paulo Pedro,Brazil,1,2
Paulo Pietro,Brazil,2,3
Paulo Rafael,Brazil,2,6
Paulo Roberto,Brazil,2,3
Paulo Romulo,Brazil,2,3
Paulo Rômulo,Brazil,2,3
Paulo Vitor,Brazil,2,3
Paulo Wesley,Brazil,1,2
Paulo Yago,Brazil,1,2
Paulo Ícaro,Brazil,1,1
Pauloinho,Brazil,2,5
Ped,Brazil,2,4
Pedr,Brazil,2,5
Pedro,Brazil,7,47
Pedro Adam,Brazil,2,5
Pedro Alexandre,Brazil,2,4
Pedro Benjamin,Brazil,1,2
Pedro Bernardo,Brazil,2,3
Pedro Caio,Brazil,1,2
Pedro Carlos,Brazil,2,5
Pedro Caua,Brazil,2,5
Pedro Cauã,Brazil,1,2
Pedro Cristian,Brazil,2,3
Pedro Daniel,Brazil,2,3
Pedro Davi,Brazil,1,2
Pedro David,Brazil,1,1
Pedro Eduardo,Brazil,2,4
Pedro Enzo,Brazil,2,3
Pedro Fabio,Brazil,1,2
Pedro Fábio,Brazil,2,4
Pedro Guilherme,Brazil,3,7
Pedro Heitor,Brazil,2,5
Pedro Henrique,Brazil,4,17
Pedro Icaro,Brazil,2,4
Pedro João,Brazil,2,4
Pedro Juan,Brazil,2,3
Pedro Kauã,Brazil,2,3
Pedro Leandro,Brazil,2,4
Pedro Leonardo,Brazil,2,3
Pedro Lucas,Brazil,2,3
Pedro Marcos,Brazil,2,3
Pedro Martin,Brazil,1,2
Pedro Murilo,Brazil,2,3
Pedro Nicolas,Brazil,1,2
Pedro Otavio,Brazil,2,4
Pedro Otávio,Brazil,2,5
Pedro Paulo,Brazil,2,4
Pedro Rafael,Brazil,2,3
Pedro Renato,Brazil,2,4
Pedro Romulo,Brazil,3,9
Pedro Samuel,Brazil,2,3
Pedro Vitor,Brazil,1,2
Pedro Wesley,Brazil,1,2
Pedroinho,Brazil,2,4
Pie,Brazil,2,5
Piet,Brazil,2,6
Pietro,Brazil,6,36
Pietro Adam,Brazil,2,4
Pietro Alexandre,Brazil,2,3
Pietro André,Brazil,2,3
Pietro Benjamin,Brazil,2,5
Pietro Bernardo,Brazil,2,4
Pietro Bruno,Brazil,1,2
Pietro Caio,Brazil,2,6
Pietro Cristian,Brazil,2,4
Pietro Cristiano,Brazil,2,3
Pietro Daniel,Brazil,2,4
Pietro Davi,Brazil,2,3
Pietro David,Brazil,2,4
Pietro Eduardo,Brazil,2,6
Pietro Gabriel,Brazil,2,4
Pietro Guilherme,Brazil,2,4
Pietro Henrique,Brazil,2,5
Pietro Icaro,Brazil,2,4
Pietro Jean,Brazil,1,2
Pietro Joaquim,Brazil,1,1
Pietro José,Brazil,2,3
Pietro João,Brazil,2,5
Pietro Juan,Brazil,1,2
Pietro Kaua,Brazil,2,3
Pietro Luan,Brazil,1,1
Pietro Lucas,Brazil,2,4
Pietro Luis,Brazil,2,3
Pietro Martin,Brazil,3,7
Pietro Matheus,Brazil,2,4
Pietro Nicolas,Brazil,2,3
Pietro Otávio,Brazil,2,4
Pietro Pedro,Brazil,2,5
Pietro Rafael,Brazil,2,4
Pietro Ricardo,Brazil,2,3
Pietro Romulo,Brazil,2,5
Pietro Ruan,Brazil,2,5
Pietro Victor,Brazil,2,3
Pietro Vinicius,Brazil,2,3
Pietro Vinícius,Brazil,2,3
Pietro Wesley,Brazil,3,7
Pietro Yago,Brazil,1,1
Pietroinho,Brazil,3,7
Raf,Brazil,1,2
Rafa,Brazil,2,4
Rafael,Brazil,6,40
Rafael Adam,Brazil,2,4
Rafael Alexandre,Brazil,2,3
Rafael André,Brazil,2,4
Rafael Benjamin,Brazil,2,4
Rafael Bernardo,Brazil,1,2
Rafael Caio,Brazil,2,4
Rafael Davi,Brazil,2,3
Rafael David,Brazil,1,1
Rafael Diego,Brazil,2,4
Rafael Eduardo,Brazil,1,2
Rafael Enzo,Brazil,2,5
Rafael Felipe,Brazil,1,2
Rafael Guilherme,Brazil,2,3
Rafael Heitor,Brazil,2,3
Rafael Joao,Brazil,3,7
Rafael Joaquim,Brazil,2,5
Rafael Jose,Brazil,2,3
Rafael João,Brazil,2,4
Rafael Kaua,Brazil,1,2
Rafael Kauã,Brazil,1,1
Rafael Leandro,Brazil,3,7
Rafael Lorenzo,Brazil,2,3
Rafael Luiz,Brazil,2,4
Rafael Marcos,Brazil,2,3
Rafael Martin,Brazil,2,4
Rafael Mateus,Brazil,1,2
Rafael Nicolas,Brazil,2,3
Rafael Otavio,Brazil,1,2
Rafael Paulo,Brazil,2,4
Rafael Pedro,Brazil,2,4
Rafael Pietro,Brazil,1,2
Rafael Renato,Brazil,2,6
Rafael Ricardo,Brazil,2,5
Rafael Roberto,Brazil,1,2
Rafael Ryan,Brazil,2,5
Rafael Rômulo,Brazil,2,5
Rafael Samuel,Brazil,2,4
Rafael Victor,Brazil,2,4
Rafael Yago,Brazil,2,6
Rafaelinho,Brazil,1,2
Rafai,Brazil,1,2
Rafaie,Brazil,3,8
Rafay,Brazil,2,5
Ren,Brazil,2,4
Rena,Brazil,2,5
Renato,Brazil,6,35
Renatoinho,Brazil,2,4
Ric,Brazil,2,4
Rica,Brazil,2,5
Ricardo,Brazil,6,40
Ricardo Adam,Brazil,2,3
Ricardo Alexandre,Brazil,2,4
Ricardo Arthur,Brazil,1,2
Ricardo Augusto,Brazil,1,2
Ricardo Bernardo,Brazil,2,5
Ricardo Bruno,Brazil,2,3
Ricardo Caua,Brazil,1,2
Ricardo Cristiano,Brazil,1,2
Ricardo Davi,Brazil,2,3
Ricardo Eduardo,Brazil,2,3
Ricardo Fábio,Brazil,3,7
Ricardo Guilherme,Brazil,2,3
Ricardo Heitor,Brazil,2,3
Ricardo Icaro,Brazil,2,4
Ricardo Igor,Brazil,2,4
Ricardo Joaquim,Brazil,2,4
Ricardo José,Brazil,1,2
Ricardo João,Brazil,2,5
Ricardo Juan,Brazil,2,5
Ricardo Leandro,Brazil,2,5
Ricardo Luis,Brazil,2,6
Ricardo Marcos,Brazil,1,2
Ricardo Mateus,Brazil,2,4
Ricardo Matheus,Brazil,2,3
Ricardo Murilo,Brazil,2,4
Ricardo Nicolas,Brazil,2,4
Ricardo Otavio,Brazil,1,2
Ricardo Pietro,Brazil,2,3
Ricardo Rafael,Brazil,2,3
Ricardo Renato,Brazil,1,2
Ricardo Romulo,Brazil,2,3
Ricardo Ruan,Brazil,2,6
Ricardo Ryan,Brazil,2,5
Ricardo Samuel,Brazil,1,2
Ricardo Thiago,Brazil,2,3
Ricardo Victor,Brazil,2,6
Ricardo Vinicius,Brazil,2,5
Ricardo Wesley,Brazil,1,2
Ricardo Ícaro,Brazil,2,6
Ricardoinho,Brazil,2,3
Rob,Brazil,3,8
Robe,Brazil,2,4
Roberto,Brazil,6,40
Roberto Adam,Brazil,2,4
Roberto Alexandre,Brazil,1,2
Roberto André,Brazil,2,4
Roberto Arthur,Brazil,2,3
Roberto Benjamin,Brazil,2,3
Roberto Bernardo,Brazil,2,5
Roberto Caua,Brazil,2,3
Roberto Cauã,Brazil,2,6
Roberto Cristian,Brazil,2,4
Roberto David,Brazil,2,3
Roberto Gabriel,Brazil,1,2
Roberto Heitor,Brazil,2,3
Roberto Henrique,Brazil,2,3
Roberto Icaro,Brazil,2,4
Roberto Igor,Brazil,1,2
Roberto Jean,Brazil,2,3
Roberto Joaquim,Brazil,2,3
Roberto José,Brazil,1,2
Roberto João,Brazil,2,3
Roberto Kauã,Brazil,2,4
Roberto Leandro,Brazil,2,5
Roberto Leonardo,Brazil,2,4
Roberto Lorenzo,Brazil,1,1
Roberto Lucas,Brazil,2,3
Roberto Luis,Brazil,2,4
Roberto Marcos,Brazil,1,2
Roberto Martin,Brazil,2,3
Roberto Matheus,Brazil,2,4
Roberto Miguel,Brazil,1,2
Roberto Nicolas,Brazil,2,3
Roberto Otavio,Brazil,2,6
Roberto Rafael,Brazil,1,1
Roberto Ricardo,Brazil,1,1
Roberto Rômulo,Brazil,2,3
Roberto Samuel,Brazil,2,5
Roberto Vinícius,Brazil,1,1
Roberto Vitor,Brazil,1,2
Roberto Yago,Brazil,2,4
Roberto Ícaro,Brazil,2,6
Robertoinho,Brazil,3,8
Rom,Brazil,2,5
Romu,Brazil,2,5
Romulo,Brazil,6,33
Romulo Adam,Brazil,2,4
Romulo Andre,Brazil,2,4
Romulo André,Brazil,2,3
Romulo Arthur,Brazil,2,5
Romulo Benjamin,Brazil,2,3
Romulo Bruno,Brazil,2,4
Romulo Caio,Brazil,2,3
Romulo Carlos,Brazil,3,7
Romulo Cristian,Brazil,1,1
Romulo Daniel,Brazil,2,3
Romulo David,Brazil,1,2
Romulo Diego,Brazil,1,2
Romulo Fábio,Brazil,2,4
Romulo Gustavo,Brazil,1,2
Romulo Henrique,Brazil,2,4
Romulo Icaro,Brazil,2,4
Romulo Igor,Brazil,2,4
Romulo Joao,Brazil,2,5
Romulo Joaquim,Brazil,2,5
Romulo João,Brazil,2,5
Romulo Kaua,Brazil,2,3
Romulo Kauã,Brazil,2,5
Romulo Leandro,Brazil,1,2
Romulo Lorenzo,Brazil,2,3
Romulo Lucas,Brazil,2,4
Romulo Luis,Brazil,3,7
Romulo Matheus,Brazil,1,2
Romulo Murilo,Brazil,3,7
Romulo Otavio,Brazil,2,4
Romulo Paulo,Brazil,2,3
Romulo Pedro,Brazil,2,5
Romulo Pietro,Brazil,1,2
Romulo Rafael,Brazil,2,3
Romulo Ryan,Brazil,2,3
Romulo Vinicius,Brazil,2,4
Romulo Vinícius,Brazil,1,2
Romulo Vitor,Brazil,2,3
Romulo Yago,Brazil,2,5
Romulo Ícaro,Brazil,1,2
Romuloinho,Brazil,1,2
Rua,Brazil,2,4
Ruan,Brazil,6,37
Ruan Andre,Brazil,2,5
Ruan André,Brazil,1,2
Ruan Arthur,Brazil,2,5
Ruan Benjamin,Brazil,2,4
Ruan Bruno,Brazil,1,2
Ruan Caio,Brazil,1,1
Ruan Carlos,Brazil,1,1
Ruan Cauã,Brazil,2,6
Ruan Cristian,Brazil,3,7
Ruan Cristiano,Brazil,1,2
Ruan Daniel,Brazil,2,3
Ruan Davi,Brazil,2,3
Ruan Eduardo,Brazil,2,3
Ruan Enzo,Brazil,1,1
Ruan Fabio,Brazil,2,6
Ruan Felipe,Brazil,2,3
Ruan Gabriel,Brazil,2,3
Ruan Guilherme,Brazil,2,4
Ruan Jean,Brazil,2,3
Ruan Joaquim,Brazil,2,5
Ruan Jose,Brazil,2,3
Ruan Kauã,Brazil,1,2
Ruan Lorenzo,Brazil,2,4
Ruan Lucas,Brazil,2,5
Ruan Luis,Brazil,2,4
Ruan Luiz,Brazil,1,1
Ruan Marcos,Brazil,1,2
Ruan Mateus,Brazil,2,4
Ruan Matheus,Brazil,1,2
Ruan Pietro,Brazil,2,4
Ruan Renato,Brazil,2,4
Ruan Ricardo,Brazil,2,3
Ruan Ryan,Brazil,2,5
Ruan Rômulo,Brazil,2,5
Ruan Samuel,Brazil,2,5
Ruan Victor,Brazil,2,4
Ruan Vitor,Brazil,1,2
Ruan Wesley,Brazil,1,1
Ruan Yago,Brazil,2,6
Ruaninho,Brazil,2,4
Rya,Brazil,2,3
Ryan,Brazil,6,39
Ryan Adam,Brazil,2,4
Ryan Alexandre,Brazil,2,5
Ryan Andre,Brazil,1,1
Ryan Augusto,Brazil,2,3
Ryan Bruno,Brazil,2,3
Ryan Caio,Brazil,2,5
Ryan Carlos,Brazil,1,2
Ryan Caua,Brazil,1,2
Ryan Cristian,Brazil,2,6
Ryan Eduardo,Brazil,2,5
Ryan Enzo,Brazil,2,3
Ryan Felipe,Brazil,2,5
Ryan Fábio,Brazil,2,3
Ryan Gabriel,Brazil,1,1
